Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-05-13,29.0,31.94,29.0,30.95,4192000,0,0
2016-05-16,30.99,31.25,28.01,28.12,525400,0,0
2016-05-17,28.0,28.88,28.0,28.45,426500,0,0
2016-05-18,28.78,29.43,27.56,28.0,251200,0,0
2016-05-19,27.05,28.86,27.05,28.38,288800,0,0
2016-05-20,28.67,30.1,28.41,29.38,292300,0,0
2016-05-23,29.86,33.28,29.47,32.7,1232600,0,0
2016-05-24,32.73,35.83,31.67,35.35,895300,0,0
2016-05-25,35.6,37.77,34.82,37.34,1346400,0,0
2016-05-26,36.97,38.43,36.3,36.96,885800,0,0
2016-05-27,36.99,38.09,36.06,38.0,280300,0,0
2016-05-31,38.12,39.43,37.59,39.28,360300,0,0
2016-06-01,39.17,43.1,38.71,39.57,991700,0,0
2016-06-02,39.4,40.46,37.37,37.54,864000,0,0
2016-06-03,37.35,37.79,35.11,35.24,518600,0,0
2016-06-06,35.37,36.85,35.33,35.9,425400,0,0
2016-06-07,36.84,41.2,36.6,38.52,896600,0,0
2016-06-08,39.49,39.62,37.54,37.6,294300,0,0
2016-06-09,37.6,38.3,35.68,37.75,296300,0,0
2016-06-10,37.5,39.35,37.01,38.26,291600,0,0
2016-06-13,37.2,39.28,35.71,36.26,447900,0,0
2016-06-14,36.03,38.65,36.03,38.55,399100,0,0
2016-06-15,39.0,42.61,38.55,41.85,914500,0,0
2016-06-16,42.38,45.75,40.0,44.32,966700,0,0
2016-06-17,45.46,45.75,43.16,43.89,646700,0,0
2016-06-20,44.95,45.75,40.59,41.19,901400,0,0
2016-06-21,41.16,41.74,38.65,38.9,1022200,0,0
2016-06-22,38.49,40.86,38.13,39.68,681100,0,0
2016-06-23,40.68,40.78,37.53,39.05,457700,0,0
2016-06-24,37.08,39.77,37.03,37.26,1059100,0,0
2016-06-27,37.03,37.49,32.92,34.45,1058000,0,0
2016-06-28,35.45,38.81,35.05,38.19,1001400,0,0
2016-06-29,39.19,39.25,37.14,37.86,397300,0,0
2016-06-30,37.59,40.0,36.86,39.94,537500,0,0
2016-07-01,40.0,42.34,39.29,41.08,582500,0,0
2016-07-05,42.24,42.24,40.04,41.36,344300,0,0
2016-07-06,40.76,43.0,40.1,42.89,401100,0,0
2016-07-07,43.22,47.07,43.2,44.19,1313000,0,0
2016-07-08,45.75,46.94,43.58,43.95,883600,0,0
2016-07-11,46.07,49.39,45.38,48.87,1923000,0,0
2016-07-12,49.32,51.87,48.31,51.36,1328800,0,0
2016-07-13,51.5,51.5,47.0,49.62,1479900,0,0
2016-07-14,51.13,52.63,50.27,52.43,1143200,0,0
2016-07-15,53.4,54.9,52.99,54.78,805900,0,0
2016-07-18,54.5,58.4,53.24,57.09,1228100,0,0
2016-07-19,57.22,60.9,55.88,58.73,2247400,0,0
2016-07-20,58.73,63.12,57.06,62.4,1566600,0,0
2016-07-21,62.53,63.88,56.88,57.85,1832400,0,0
2016-07-22,58.36,61.14,57.56,59.16,802800,0,0
2016-07-25,60.91,64.0,59.11,63.38,1045000,0,0
2016-07-26,64.89,65.5,59.52,59.65,904200,0,0
2016-07-27,62.38,64.91,60.03,64.9,1080900,0,0
2016-07-28,63.2,64.63,62.25,63.46,603300,0,0
2016-07-29,64.25,66.0,63.4,65.03,599300,0,0
2016-08-01,65.84,66.43,63.55,63.97,528800,0,0
2016-08-02,65.0,65.38,59.79,60.79,733100,0,0
2016-08-03,60.58,62.19,58.88,61.0,506400,0,0
2016-08-04,61.76,64.68,60.75,64.49,519000,0,0
